Campaign,Guid,Chapter,Description,Stage,X,Y,Z,Pitch,Yaw,Roll,Condition,SkipCondition,MiniBoss,Events,Tags,Include,Exclude
Ethan,fc4dde48-81e4-414e-b368-7976372557da,2,villager  hoe * // Rooftop Walkway Patrol,44400,0,0,0,0,0,0,,,,,,small,
Ethan,1f9648ce-60d3-4052-b6fa-08dc07622986,2,villager  hatchet * [REINFORCEMENTS],44400,0,0,0,0,0,0,,,,,,climber,
Ethan,21113631-623e-45a7-a0cd-ab504b413f6c,2,villager   *,44300,0,0,0,0,0,0,,,,,,,
Ethan,6fdfe0fd-7eb0-42c4-b462-06257e03b2cb,2,villager  dynamite *,44400,0,0,0,0,0,0,,,,,,small,
Ethan,7508b413-afa4-47f6-823d-d4fa02572338,2,villager  hatchet *,44400,0,0,0,0,0,0,,,,,,small,
Ethan,699a1ba2-047b-47ed-bea5-e5e0e3d4535d,2,villager  machete *,44400,0,0,0,0,0,0,,,,,,small,
Ethan,590f52e3-e5ad-40a1-9e28-ab7d4586eef2,2,villager   *,44400,0,0,0,0,0,0,,,,,,,
Ethan,ee1bd602-aa46-46f7-ad22-24aed31f120f,2,villager  pitchfork *,44400,0,0,0,0,0,0,,,,,,,
Ethan,71208a54-b051-420e-8e56-ab855a261f55,2,villager  hoe * [REINFORCEMENTS],44400,0,0,0,0,0,0,,,,,,climber,
Ethan,316ed38c-299f-4950-9f26-bba47945d386,2,villager  hatchet * [REINFORCEMENTS],44400,0,0,0,0,0,0,,,,,,climber,
Ethan,1b988be8-0484-4d69-99ef-0c8eaaaf9864,2,villager   * [REINFORCEMENTS],44300,0,0,0,0,0,0,,,,,,climber,
Ethan,53f2b8b0-4226-45bf-86d0-62ca0188e9c0,2,villager  dynamite *,44400,0,0,0,0,0,0,,,,,ranged,,
Ethan,1c51f46d-84b7-484d-a1d9-2827c017b948,2,villager  hoe *,44400,0,0,0,0,0,0,,,,,,small,
Ethan,a8eb757d-039d-462a-a969-6f6c31611bbf,2,villager  machete *,44400,0,0,0,0,0,0,,,,,,small,
Ethan,43e3d8fe-6930-46d4-8a72-b2161db1e24e,2,villager  hoe *,44400,0,0,0,0,0,0,,,,,,small,
Ethan,ff5b7a7c-a923-45d6-a9d5-8ddd1dcca7a8,2,villager  hatchet * [REINFORCEMENTS],44400,0,0,0,0,0,0,,,,,,climber,
Ethan,96cf48dc-3c47-48b3-b2d8-8f7c7bf05663,2,villager  machete *,44400,0,0,0,0,0,0,,,,,,,
Ethan,c66eb36a-6403-4d3d-9103-b425c6d90b3a,2,villager  hoe *,44400,0,0,0,0,0,0,,,,,,,
Ethan,99293c5c-9327-4041-82d5-fd66eb02832d,2,villager  hatchet * [REINFORCEMENTS],44400,0,0,0,0,0,0,,,,,,climber,
Ethan,d3534a47-db26-43f6-b779-bb7c71985faf,2,villager   * [REINFORCEMENTS],44300,0,0,0,0,0,0,,,,,,climber,
Ethan,d6a83d8e-6d60-4a9b-9e2e-9331c9513e4c,2,villager  dynamite *,44300,0,0,0,0,0,0,,,,,,small,
Ethan,63f13dd8-b733-4aef-922e-96c883885203,2,villager  pitchfork * // House Ambush,44400,0,0,0,0,0,0,,,,,,,boss
Ethan,4df7c74c-2080-46ce-972d-4c99aa14944f,2,villager  hatchet *,44300,0,0,0,0,0,0,,,,,,,
Ethan,21a89877-967e-4d2f-ab4e-33e1709df9b7,2,villager   *,44300,0,0,0,0,0,0,,,,,,,
Ethan,cdc2737d-c327-41b7-8084-381e018f097b,2,villager  dynamite *,44300,0,0,0,0,0,0,,,,,,,
Ethan,5118b572-33fe-4f28-9a19-d471c80a1b18,2,villager  pitchfork *,44400,0,0,0,0,0,0,,,,,,,
Ethan,fad130e4-04ea-4b7a-9e4c-74dd068321d3,2,villager  hoe * [REINFORCEMENTS],44400,0,0,0,0,0,0,,,,,,climber,
Ethan,4d8b60c3-10e2-4abc-934e-65ed991621e2,2,villager  hatchet *,44400,0,0,0,0,0,0,,,,,,small,
Ethan,57eca65e-a76c-4b99-ae6a-0fab657b0dbf,2,villager   * [REINFORCEMENTS],44300,0,0,0,0,0,0,,,,,,climber,
Ethan,7423cc0d-e3c7-4834-9476-66f884083aab,2,wolf   *,44101,0,0,0,0,0,0,,,,,,,boss
Ethan,9ba72079-f207-4888-a816-02c0e49d363d,3,villager   .,44100,0,0,0,0,0,0,,,,,,,
Ethan,852257ef-8bda-420d-b307-d877f13ce14b,3,villager   *,40200,0,0,0,0,0,0,,,,,,,
Ethan,8e0fb6ec-5bb6-49ca-9d23-5fa465d5f275,3,villager  knife *,40200,0,0,0,0,0,0,,,,,,,boss
Ethan,8dbc673c-0d68-4be4-8ed5-f5502e61fcf1,3,villager  hatchet * // Inside Shotgun House Ambush,40210,0,0,0,0,0,0,,,,,,small,
Ethan,9fcd75b8-e38c-4440-9075-2a6f48eddce4,3,villager  hatchet * // Inside Grenade House Ambush,40211,0,0,0,0,0,0,,,,,,small,
Ethan,04da2aa2-226a-4f64-a58d-0385e1d92c95,3,colmillos   * // Colmillos Left,40200,0,0,0,0,0,0,,,,,,fodder elite boss,
Ethan,749013bd-c745-4cfa-bf9d-c86b1ceb3d87,3,colmillos   * // Colmillos Right,40200,0,0,0,0,0,0,,,,,,fodder elite boss,
Ethan,c63ad663-6e0c-4c7b-8f35-76b679c8b850,3,colmillos   * // Colmillos from tower location Left,40200,8,0,-3,0,0,0,,,,,,,colmillos super-colmillos
Ethan,06d97d51-f920-4484-8dd5-9e48a1e7b7ce,3,colmillos   * // Colmillos from tower location Right,40200,5,0,2,0,0,0,,,,,,,colmillos super-colmillos
Ethan,12271c66-cd5c-439a-926a-77303eb8bb50,3,villager  shovel *,45200,0,0,0,0,0,0,,,,,,fodder elite,
Ethan,7e314456-fef4-4217-bc0f-e1edcd3535c9,3,villager   *,45200,0,0,0,0,0,0,,,,,,fodder elite,
Ethan,de16a018-3edb-42e5-8d9b-941026792a47,3,villager  molotov *,45300,0,0,0,0,0,0,,,,,,small,
Ethan,0840df7f-f33f-4ad1-8368-ff0a972f1bdc,3,villager  machete * // Bridge Guard,45300,0,0,0,0,0,0,,,,,,small*,
Ethan,01edcd69-616a-4fee-9629-8c1bef716f4b,3,villager  molotov * // Bridge Molotov Thrower,45300,0,0,0,0,0,0,,,,,,small*,
Ethan,acf12c78-f142-4f95-bbef-b33c6773cd7b,3,villager  hatchet *,45300,0,0,0,0,0,0,,,,,,small,
Ethan,7d099d29-4740-466e-ae74-b6380c7abc6c,3,villager  hoe *,45301,0,0,0,0,0,0,,,,,,small,
Ethan,58cb1388-a5ab-4ecb-944e-d9c6ec8cd99d,3,villager  pitchfork *,45300,0,0,0,0,0,0,,,,,,small,
Ethan,bfce4fe9-15eb-4020-bd28-97c67fc9d9cd,3,villager  molotov *,45200,0,0,0,0,0,0,,,,,,small,
Ethan,de0af8d8-813d-490f-8180-4c7bc4805dfe,3,villager  knife *,45300,0,0,0,0,0,0,,,,,,small,
Ethan,d2258fbd-7029-4275-9d57-81352a243ddb,3,villager   *,45300,0,0,0,0,0,0,,,,,,,
Ethan,b677daba-a337-47b1-9bb8-bc9017bb0465,3,villager  hoe *,45300,0,0,0,0,0,0,,,,,,,
Ethan,175a6a80-61a5-4fb1-a5d1-58f9d074025f,3,villager  pitchfork *,45301,0,0,0,0,0,0,,,,,,small,
Ethan,d1af36ca-141c-481c-889f-7566897cc317,3,villager  hatchet *,45301,0,0,0,0,0,0,,,,,,,
Ethan,9f1e9d3d-b82c-42a5-b98b-5b373203a169,3,villager  knife *,45301,0,0,0,0,0,0,,,,,,small,
Ethan,10d14890-a4d0-4148-8080-6410247fd266,3,villager  hoe *,45300,0,0,0,0,0,0,,,,,,,
Ethan,e1df0f59-19f8-4ddc-a164-9b20a9d315fd,3,colmillos   *,45302,0,0,0,0,0,0,,,,,,,
Ethan,e8bcf3cb-3dfb-4d34-b05c-13273fd52d6d,3,colmillos   *,45302,0,0,0,0,0,0,,,,,,,
Ethan,ab27008a-43e4-47df-95d4-650dbc8be917,3,villager  hatchet *,45400,0,0,0,0,0,0,,,,,,,
Ethan,97acda07-baac-4203-a4b0-242771d2cf3c,3,villager  hoe *,45400,0,0,0,0,0,0,,,,,,small,
Ethan,6799edd7-43c8-4d64-a432-f7ce0734d1c9,3,villager  pitchfork *,45400,0,0,0,0,0,0,,,,,,small,
Ethan,6a6cffe3-8188-4677-abe8-68deb54be95e,3,villager   *,45400,0,0,0,0,0,0,,,,,,small,
Ethan,89a4bb04-7490-46ca-8733-3a19aba180b2,3,villager  machete *,45400,0,0,0,0,0,0,,,,,,small,
Ethan,67b0084c-751f-478b-a44c-598dc0e55a35,3,villager  hatchet *,45400,0,0,0,0,0,0,,,,,,small,
Ethan,ca6f52ef-7552-479c-a33c-510a2a6e276c,3,villager  crossbow *,45400,0,0,0,0,0,0,,,,,,small,
Ethan,77c7bcac-0928-48b4-abcc-899a45932fd8,3,villager  hammer Velvet Blue x1,45400,0,0,0,0,0,0,,,,,,small,
Ethan,c8e54b1a-8643-46bd-a7e3-e01480ee726a,3,villager  knife *,45400,0,0,0,0,0,0,,,,,,small,
Ethan,41330420-6d5d-40a9-b93b-326a73464b3f,3,villager  torch *,45400,0,0,0,0,0,0,,,,,,,boss
Ethan,76808032-1d24-4b7b-b711-fd4ddd9d7ee3,3,villager  hoe *,45400,0,0,0,0,0,0,,,,,,small,
Ethan,ab197916-89dc-4b03-99d9-ca07fd971625,3,villager  torch *,45400,0,0,0,0,0,0,,,,,,,
Ethan,715a80bd-c665-4ec7-ac2a-6578998172d4,3,villager  crossbow *,45400,0,0,0,0,0,0,,,,,,,
Ethan,333f16a8-835d-47bd-a419-7e52e855f699,3,villager  hatchet *,45400,0,0,0,0,0,0,,,,,,,pesanta u3 mendez_2
Ethan,02f2e1cf-177f-4d38-9c6e-3035baace1f5,3,villager  hoe *,45400,0,0,0,0,0,0,,,,,,,
Ethan,e0a7e327-1bfa-4fc3-9514-d15155551e7b,3,villager  knife *,45400,0,0,0,0,0,0,,,,,,small,
Ethan,77a51072-0aef-482b-8aab-66e4e2a1e734,3,villager  hoe *,45400,0,0,0,0,0,0,,,,,,,
Ethan,36604ed5-2030-4f4a-ab66-0992d038b806,3,villager  machete *,45400,0,0,0,0,0,0,,,,,,small,
Ethan,ebbf32d5-0df2-449e-87e3-6c858977cd5c,3,villager  hatchet *,45400,0,0,0,0,0,0,,,,,,,
Ethan,5c1adb04-509c-49b0-9ba2-a7159684c0ba,3,villager  torch *,45400,0,0,0,0,0,0,,,,,,small,
Ethan,3fed9bf9-92da-4ec3-bc30-fd7d3fa9dbe7,3,villager  knife *,45400,0,0,0,0,0,0,,,,,,,
Ethan,b9e08930-9a3d-404b-9c7e-99b61665ae3b,3,villager  crossbow *,45400,0,0,0,0,0,0,,,,,,small,
Ethan,,3,[EXTRA] VILLAGE 2 // Shack Between Mendez House and Village,44102,-17,5,70,0,0,0,,245fb3d0-5d6d-4790-88a3-dd29c9753b60,,,,,boss colmillos
Ethan,,3,[EXTRA] VILLAGE 2 // Outside Shack Between Mendez House and Village,44102,-19,5,64,0,0,0,,245fb3d0-5d6d-4790-88a3-dd29c9753b60,,,,,boss colmillos
Ethan,,3,[EXTRA] VILLAGE 2 // Outside Door to Village,44100,-19,4,48,0,0,0,,245fb3d0-5d6d-4790-88a3-dd29c9753b60,,,,,boss colmillos
Ethan,,3,[EXTRA] VILLAGE 2 // Insignia Key House Close,40213,39,1,6,0,0,0,,245fb3d0-5d6d-4790-88a3-dd29c9753b60,,,,small,
Ethan,,3,[EXTRA] VILLAGE 2 // Insignia Key House Far,40213,33,1,6,0,0,0,,245fb3d0-5d6d-4790-88a3-dd29c9753b60,,,,small,
Ethan,,3,[EXTRA] GRAVEYARD // Insignia Key House under lantern,40213,35,1,11,0,0,0,,245fb3d0-5d6d-4790-88a3-dd29c9753b60,,,,small,
Ethan,,3,[EXTRA] GRAVEYARD // Guarding Church Gate,45200,86,9,80,0,0,0,,245fb3d0-5d6d-4790-88a3-dd29c9753b60,,,,small,
Ethan,,3,[EXTRA] GRAVEYARD // East Graveyard Path,45200,76,7,75,0,0,0,,245fb3d0-5d6d-4790-88a3-dd29c9753b60,,,,small,
Ethan,,3,[EXTRA] GRAVEYARD // North Graveyard Spawn,45200,92,10,79,0,0,0,,245fb3d0-5d6d-4790-88a3-dd29c9753b60,,,,small,
Ethan,,3,[EXTRA] GRAVEYARD // Northwest Graveyard Spawn,45200,88,7,69,0,0,0,,245fb3d0-5d6d-4790-88a3-dd29c9753b60,,,,small,
Ethan,,3,[EXTRA] CHURCH // Guarding Treasure Chest Behind Church,45200,114,10,112,0,0,0,,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,,colmillos super-colmillos
Ethan,,3,[EXTRA] CHURCH // Behind Church,45200,102,10,117,0,0,0,,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,,colmillos super-colmillos
Ethan,,3,[EXTRA] GIGANTE ARENA DAY // Guarding Wooden Gate,45301,173,8,152,0,0,0,,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,small,
Ethan,,3,[EXTRA] GIGANTE ARENA DAY // Other side of Gate,45302,178,8,152,0,0,0,,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,small,
Ethan,,3,[EXTRA] GIGANTE ARENA DAY // North side of room,45302,179,8,140,0,0,0,,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,small,
Ethan,,3,[EXTRA] GIGANTE ARENA DAY // East side of room,45302,185,8,130,0,0,0,,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,small,
Ethan,,3,[EXTRA] OUTSIDE FISH FARM // Next to Binoculars POI,45500,231,4,83,0,0,0,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,,small,
Ethan,,3,[EXTRA] OUTSIDE FISH FARM // Guarding Ladder Top,45500,223,4,81,0,0,0,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,,small,
Ethan,,3,[EXTRA] OUTSIDE FISH FARM // Ledge Middle,45500,213,1,79,0,0,0,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,,small,
Ethan,,3,[EXTRA] OUTSIDE FISH FARM // Guarding Cave Entrance,45500,200.5,-0.1,71.3,0,0,0,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,,small,
Ethan,,3,[EXTRA] OUTSIDE FISH FARM // Ledge By Box,45500,205,0,69,0,0,0,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,,small,
Ethan,,3,[EXTRA] OUTSIDE FISH FARM // Cave Entrance to Fish Farm 1,45510,193,0,74,0,0,0,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,,climber,
Ethan,,3,[EXTRA] OUTSIDE FISH FARM // Cave Entrance to Fish Farm 2,45400,180,0,78,0,0,0,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,,climber,
Ethan,,3,[EXTRA] OUTSIDE FISH FARM // Guarding Pier,45500,231,-7,53,0,0,0,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,,climber boss,
Ethan,,3,[EXTRA] OUTSIDE FISH FARM // Guarding Second Shack,45500,219,-5,59,0,0,0,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,,climber boss,
Ethan,,3,[EXTRA] OUTSIDE FISH FARM // Guarding Hex Puzzle,45500,209,-4,72,0,0,0,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,,climber boss,
Ethan,,3,[EXTRA] FISH FARM // Guarding Gasoline,45410,112,-4,47,0,0,0,1d2d4566-31c9-4998-ad8d-c5d707c60f06,,,,,small,
Ethan,493e2bef-f232-4689-911d-02b75c432363,3,villager  machete .,40110,0,0,0,0,0,0,,,,,,,
Ethan,2757baae-795e-4eba-82c6-a1114491f5bc,3,villager   *,40110,0,0,0,0,0,0,,,,,,,
Ethan,80f4e6ea-985e-4cce-8c02-0c284ff50240,3,villager  hatchet *,40110,0,0,0,0,0,0,,,,,,,
Ethan,060673da-e2ef-4097-a8e9-4f89ed6b9a69,3,villager  pitchfork *,40100,0,0,0,0,0,0,,,,,,,
Ethan,f64b6624-89ba-4659-b234-714256f59162,3,villager  hatchet *,40100,0,0,0,0,0,0,,,,,,,
Ethan,1bbac36b-8d94-4b28-929d-2ff7ead2e4ac,3,ch8g1z0   Hand Grenade x1,40100,0,0,0,0,0,0,,,,,,,
Ethan,a97c6a69-cfb3-4a58-ac3d-a6ed72f61d05,3,ch8g1z0   .,40100,0,0,0,0,0,0,,,,,,,
Ethan,e1a98448-d4ba-4e1c-99a7-07ae3c5b808a,3,ch8g1z0   .,40100,0,0,0,0,0,0,,,,,,,
Ethan,a51cf4b4-b713-46c5-8949-5e0d3e2f08a9,3,ch8g1z0   Pesetas x500,40100,0,0,0,0,0,0,,,,,,,
Ethan,82398bff-bf93-47c7-bbb5-9ce600f10dab,3,ch8g1z0   .,40101,0,0,0,0,0,0,,,,,,,
Ethan,c63e08fa-c17d-438d-afa1-ff0f21520625,3,ch8g1z0   .,40101,0,0,0,0,0,0,,,,,,,
Ethan,6bb9c8ac-85e7-4a68-9cdf-058cfea367f2,3,ch8g1z0   .,40101,0,0,0,0,0,0,,,,,,,
Ethan,90fa123c-1281-4bc6-8055-bf7c718709b9,3,villager  hatchet * // Corner in Head Cave,40102,0,0,0,0,0,0,,,,,,,
Ethan,19b7057c-2463-4c8b-adf2-ef4ee3bca075,3,police   .,40100,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,cf55be15-d8e5-4e84-b854-e8c296f5f26c,3,ch2b1z0   .,40100,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,0b08a2d7-1755-467f-b8e5-2b0f2ec047b7,3,cow   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,d46eaaf0-dd11-4462-bbc6-19fe54082f08,3,viper   Viper x1,40212,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,415c4837-610e-45cb-a724-9984c4cffee2,3,viper   Viper x1,45400,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,e1126869-4317-424d-a622-e539d30da455,3,viper   Viper x1,45400,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,59d6cbc5-f3dc-4eec-8bbb-b1c98d1de18e,3,viper   Viper x1,45400,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,2abd079a-7e11-4ac5-bb07-c3f54754b23c,3,viper   Viper x1,45400,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,baf97a3d-4d25-44cb-bef0-f9529c03d6af,3,viper   Viper x1,45400,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,0d960ac3-6fee-4f3e-8d0c-0b44abc97ffe,3,viper   Viper x1,45400,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,c9139867-8bf2-4b04-af97-3db38b04b0e5,3,viper   Viper x1,45300,0,0,0,0,0,0,,,,,preserve noduplicate,,
Ethan,ae0f964e-c6c1-456c-8eaa-a2e3ee6dac42,3,Del Lago,46100,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,3ddb219b-a293-4acf-b1f4-03fd7983fdb5,4,villager pA(25%) hatchet *,46200,0,0,0,0,0,0,,,,,,,mendez_2 krauser_1
Ethan,ab2eba46-0fbb-4c24-82da-365a8157354d,4,villager pA(25%) torch *,46200,0,0,0,0,0,0,,,,,,,
Ethan,0979dbaf-fc50-4886-a225-56a053704f60,4,villager pA(25%) molotov *,46200,0,0,0,0,0,0,,,,,,,
Ethan,731331cf-2f88-4b7e-906b-3da3c462ebe3,4,villager pA(25%) hatchet *,46200,0,0,0,0,0,0,,,,,,,
Ethan,a1e608fb-cfca-4124-a737-43680c1ec3d9,4,villager pA(25%) molotov *,46200,0,0,0,0,0,0,,,,,,,mendez_2 krauser_1
Ethan,97230028-6290-43f0-9e72-ce3763dc5218,4,villager pA(25%) torch *,46200,0,0,0,0,0,0,,,,,,,
Ethan,eb2f1c21-6c01-4ba8-9134-2ca0fa91c652,4,villager pA(30%) torch *,46200,0,0,0,0,0,0,,,,,,,mendez_2 krauser_1
Ethan,c4f1bc31-b056-4984-ad35-ca4e8ad9be5d,4,villager pA(30%) hatchet *,46200,0,0,0,0,0,0,,,,,,,mendez_2 krauser_1
Ethan,25988a00-ea1d-49ab-a37f-b0aa968d3f46,4,villager pA(30%) dynamite *,46200,0,0,0,0,0,0,,,,,,,mendez_2 krauser_1
Ethan,d1e9e42e-1200-44ae-9dd7-957425210c43,4,villager pA(25%) hoe *,46200,0,0,0,0,0,0,,,,,,,mendez_2 krauser_1
Ethan,fb4d058f-f100-4001-9bb9-8aaf5674a15c,4,villager pA(25%) molotov *,46200,0,0,0,0,0,0,,,,,,,mendez_2 krauser_1
Ethan,fd1fa6d4-1a5e-4b93-9c12-0844f21e848a,4,villager pA(100%) machete *,46200,0,0,0,0,0,0,,,,,,,
Ethan,e7e9fb7c-e1ee-41d3-adb7-c6670e8d3efa,4,villager pA(30%) hatchet *,46200,0,0,0,0,0,0,,,,,,,mendez_2 krauser_1
Ethan,6ac6b7c6-f672-498d-8f7a-9ee589e9bec6,4,villager pA(25%) dynamite *,46200,0,0,0,0,0,0,,,,,,,mendez_2 krauser_1
Ethan,52ac6206-002d-4ce9-8e66-68b9e8163927,4,villager pA(25%) shovel *,46200,0,0,0,0,0,0,,,,,,,
Ethan,c4802138-2cb7-4b18-8953-31950c9defef,4,villager pA(25%) molotov *,46200,0,0,0,0,0,0,,,,,,,
Ethan,f0862cac-a1f6-4e71-b631-f277df501af3,4,villager pA(100%)  * // Ritual Site Cutscene Enemy,46100,0,0,0,0,0,0,,,,,,,chainsaw chainsaw_mad
Ethan,de81d7ec-2156-42a3-af94-f4dd8fb52001,4,villager pA(100%) machete *,46100,0,0,0,0,0,0,,,,,,,
Ethan,f2789c0b-6ac1-4dce-a5c9-f084f1bed5ee,4,villager pA(25%) torch *,43400,0,0,0,0,0,0,,,,,,,
Ethan,e525aa44-0945-464e-81e0-756bb464c3c8,4,villager pA(25%) torch *,43400,0,0,0,0,0,0,,,,,,,
Ethan,3cc18272-babf-45c1-a864-a3682c6dfbad,4,villager pA(25%) torch *,43400,0,0,0,0,0,0,,,,,,,
Ethan,7c30f50c-b269-4291-9738-8495588fc0ee,4,villager pA(25%) torch *,43400,0,0,0,0,0,0,,,,,,,
Ethan,75bd74f3-51cb-4226-ba39-90cb4aff412b,4,villager pA(25%) torch *,43400,0,0,0,0,0,0,,,,,,,
Ethan,755e4e52-c765-46f8-801d-f03df478c4f7,4,villager pA(25%) hatchet *,43400,0,0,0,0,0,0,,,,,,,
Ethan,cad3bf86-60d7-4eb4-9b17-a103007c11dd,4,colmillos   *,43400,0,0,0,0,0,0,,,,,,fodder elite,
Ethan,5b724554-a959-4248-9a17-b677d6245ea4,4,colmillos   *,43400,0,0,0,0,0,0,,,,,,fodder elite,
Ethan,bab5e13f-1ff5-4de7-a464-4df53fdd23f9,4,colmillos   *,43400,0,0,0,0,0,0,,,,,,fodder elite,
Ethan,a2f5c81d-7ef6-4a7f-a2da-c619ad1be342,4,colmillos   *,43400,0,0,0,0,0,0,,,,,,fodder elite,
Ethan,5d850e68-5ae8-4b8e-a781-1c066f2ae9f0,4,colmillos   *,45200,0,0,0,0,0,0,,,,,,fodder elite,
Ethan,85c77320-a38b-4784-b9b4-abc1eb4d4dc4,4,colmillos   .,45200,0,0,0,0,0,0,,,,,,fodder elite,
Ethan,,4,[EXTRA] DOCK HOUSE // Ambush Left,46111,344,-6,97,0,0,0,,,,,,small,
Ethan,,4,[EXTRA] DOCK HOUSE // Ambush Right,46111,340,-6,98,0,0,0,,,,,,small,
Ethan,,4,[EXTRA] DOCK HOUSE // Right of Dockhouse exterior,46100,342,-6,109,0,0,0,6307403a-cad9-4a03-9408-a9142b07854b,,,,,small,
Ethan,,4,[EXTRA] DOCK HOUSE // Path Ahead Dockhouse exterior,46100,348,-7,109,0,0,0,6307403a-cad9-4a03-9408-a9142b07854b,,,,,small,
Ethan,,4,[EXTRA] DOCK HOUSE // Left of Dockhouse Outside 2,46100,354,-6,105,0,0,0,6307403a-cad9-4a03-9408-a9142b07854b,,,,,small,
Ethan,,4,[EXTRA] DOCK HOUSE // Left of Dockhouse Outside ,46100,356,-6,98,0,0,0,6307403a-cad9-4a03-9408-a9142b07854b,,,,,small,
Ethan,,4,[EXTRA] DOCK HOUSE // Path Ahead of Dockhouse Outside,46100,349,-7,116,0,0,0,6307403a-cad9-4a03-9408-a9142b07854b,,,,,small,
Ethan,,4,[EXTRA] DOCK HOUSE // Path ahead of Dockhouse outside 3,46100,350,-7,125,0,0,0,6307403a-cad9-4a03-9408-a9142b07854b,,,,,small,
Ethan,,4,[EXTRA] RITUAL SITE // Guarding top of stairs,46100,310,-4,109,0,0,0,,,,,,small,
Ethan,,4,[EXTRA] RITUAL SITE // Guarding Cave,46201,308,-4,129,0,0,0,,,,,,small,
Ethan,,4,[EXTRA] INSIGNIA CAVE // Guarding Insignia,46201,309,-4,158,0,0,0,c14fbd83-c6f5-44ed-ad25-76170a3f774a,,,,,,chainsaw_mad* garrador* chainsaw* mendez_chase* krauser_1*
Ethan,,4,[EXTRA] INSIGNIA CAVE // Guarding Boat Right,46201,290,-7,142,0,0,0,c14fbd83-c6f5-44ed-ad25-76170a3f774a,,,,,,chainsaw_mad garrador chainsaw mendez_chase krauser_1
Ethan,,4,[EXTRA] INSIGNIA CAVE // Guarding Boat Left,46201,283,-7,143,0,0,0,c14fbd83-c6f5-44ed-ad25-76170a3f774a,,,,,,chainsaw_mad garrador chainsaw mendez_chase krauser_1
Ethan,,4,[EXTRA] BAWK ISLAND // ,46100,413,-7,-25,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,,
Ethan,,4,[EXTRA],46100,417,-7,-23,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,,
Ethan,,4,[EXTRA],46100,415,-7,-17,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,,
Ethan,,4,[EXTRA],46100,413,-7,-23,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,,
Ethan,,4,[EXTRA],46110,405,-6,-152,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,small,
Ethan,,4,[EXTRA],46110,397,-6,-150,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,small,
Ethan,,4,[EXTRA],46110,403,-6,-150,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,small,
Ethan,,4,[EXTRA],46100,300,-7,-12,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,small,
Ethan,,4,[EXTRA],45300,118,-7,143,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,,
Ethan,,4,[EXTRA],45300,122,-7,147,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,,
Ethan,,4,[EXTRA],45300,116,-5,140,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,small,
Ethan,,4,[EXTRA],45300,126,-4,142,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,small,
Ethan,,4,[EXTRA],45301,141,9,142,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,small,
Ethan,,4,[EXTRA],45300,124,9,139,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,small,
Ethan,,4,[EXTRA],45300,112,9,130,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,small,
Ethan,,4,[EXTRA],45300,98,8,137,0,0,0,13a4bbb1-b04c-414b-a940-22ace28a7f25,,,,,small,
